UF;MUNICIPIO;code_muni;code_muni2;CAPITALUF;DISTANCIABRASILIA;DISTANCIACAPITAL;MUNICIPIOX;MUNICIPIOY;CAPITALX;CAPITALY
PA;São Domingos do Araguaia;150715;1507151;Belém;1142.22;454.61;-5.538;-48.733;-1.456;-48.504
PA;São Domingos do Capim;150720;1507201;Belém;1568.50;84.61;-1.675;-47.775;-1.456;-48.504
PA;São Félix do Xingu;150730;1507300;Belém;1108.10;694.80;-6.645;-51.995;-1.456;-48.504
PA;São Francisco do Pará;150740;1507409;Belém;1624.74;85.03;-1.169;-47.795;-1.456;-48.504
PA;São Geraldo do Araguaia;150745;1507458;Belém;1045.12;549.89;-6.401;-48.555;-1.456;-48.504
PA;São João da Ponta;150746;1507466;Belém;1660.14;93.57;-0.850;-47.920;-1.456;-48.504
PA;São João de Pirabas;150747;1507474;Belém;1671.21;166.43;-0.769;-47.174;-1.456;-48.504
PA;São João do Araguaia;150750;1507508;Belém;1162.68;435.05;-5.358;-48.791;-1.456;-48.504
PA;São Miguel do Guamá;150760;1507607;Belém;1574.50;115.07;-1.627;-47.483;-1.456;-48.504
PA;São Sebastião da Boa Vista;150770;1507706;Belém;1573.56;118.89;-1.718;-49.541;-1.456;-48.504
PA;Sapucaia;150775;1507755;Belém;1000.54;624.38;-6.947;-49.682;-1.456;-48.504
PA;Senador José Porfírio;150780;1507805;Belém;1531.32;403.62;-2.591;-51.954;-1.456;-48.504
PA;Soure;150790;1507904;Belém;1676.19;82.20;-0.717;-48.523;-1.456;-48.504
PA;Tailândia;150795;1507953;Belém;1431.35;173.13;-2.947;-48.953;-1.456;-48.504
PA;Terra Alta;150796;1507961;Belém;1639.24;80.93;-1.038;-47.908;-1.456;-48.504
PA;Terra Santa;150797;1507979;Belém;1786.46;890.16;-2.104;-56.487;-1.456;-48.504
PA;Tomé-Açu;150800;1508001;Belém;1485.87;114.00;-2.419;-48.152;-1.456;-48.504
PA;Tracuateua;150803;1508035;Belém;1639.37;183.68;-1.072;-46.897;-1.456;-48.504
PA;Trairão;150805;1508050;Belém;1522.89;895.85;-4.574;-55.944;-1.456;-48.504
PA;Tucumã;150808;1508084;Belém;1064.19;658.06;-6.748;-51.161;-1.456;-48.504
PA;Tucuruí;150810;1508100;Belém;1349.21;288.01;-3.768;-49.673;-1.456;-48.504
PA;Ulianópolis;150812;1508126;Belém;1337.83;278.96;-3.756;-47.501;-1.456;-48.504
PA;Uruará;150815;1508159;Belém;1484.00;633.34;-3.718;-53.737;-1.456;-48.504
PA;Vigia;150820;1508209;Belém;1659.41;77.72;-0.858;-48.142;-1.456;-48.504
PA;Viseu;150830;1508308;Belém;1633.39;264.37;-1.197;-46.140;-1.456;-48.504
PA;Vitória do Xingu;150835;1508357;Belém;1502.34;420.51;-2.880;-52.010;-1.456;-48.504
PA;Xinguara;150840;1508407;Belém;990.35;647.08;-7.095;-49.946;-1.456;-48.504
AP;Serra do Navio;160005;1600055;Amapá;1907.47;141.11;0.896;-52.002;0.039;-51.066
AP;Amapá;160010;1600105;Amapá;2007.76;225.99;2.053;-50.793;0.039;-51.066
AP;Pedra Branca do Amapari;160015;1600154;Amapá;1893.22;127.61;0.778;-51.944;0.039;-51.066
AP;Calçoene;160020;1600204;Amapá;2059.35;273.74;2.498;-50.949;0.039;-51.066
AP;Cutias;160021;1600212;Amapá;1890.80;109.32;0.986;-50.802;0.039;-51.066
AP;Ferreira Gomes;160023;1600238;Amapá;1884.19;91.95;0.858;-51.180;0.039;-51.066
AP;Itaubal;160025;1600253;Amapá;1714.96;83.15;-0.596;-50.671;0.039;-51.066
AP;Laranjal do Jari;160027;1600279;Amapá;1735.54;188.66;-0.842;-52.516;0.039;-51.066
AP;Macapá;160030;1600303;Amapá;1792.36;0.00;0.039;-51.066;0.039;-51.066
AP;Mazagão;160040;1600402;Amapá;1780.46;30.13;-0.115;-51.289;0.039;-51.066
AP;Oiapoque;160050;1600501;Amapá;2223.88;431.53;3.843;-51.835;0.039;-51.066
AP;Porto Grande;160053;1600535;Amapá;1873.41;84.29;0.713;-51.413;0.039;-51.066
AP;Pracuúba;160055;1600550;Amapá;1973.68;191.93;1.743;-50.791;0.039;-51.066
AP;Santana;160060;1600600;Amapá;1784.28;16.81;-0.058;-51.182;0.039;-51.066
AP;Tartarugalzinho;160070;1600709;Amapá;1949.85;164.02;1.506;-50.912;0.039;-51.066
AP;Vitória do Jari;160080;1600808;Amapá;1722.39;186.02;-0.938;-52.424;0.039;-51.066
TO;Abreulândia;170025;1700251;Palmas;697.53;108.24;-9.621;-49.151;-10.167;-48.333
TO;Aguiarnópolis;170030;1700301;Palmas;1026.13;411.94;-6.563;-47.466;-10.167;-48.333
TO;Aliança do Tocantins;170035;1700350;Palmas;509.23;142.76;-11.306;-48.936;-10.167;-48.333
TO;Almas;170040;1700400;Palmas;474.84;201.51;-11.574;-47.170;-10.167;-48.333
TO;Alvorada;170070;1700707;Palmas;388.90;271.30;-12.480;-49.125;-10.167;-48.333
TO;Ananás;170100;1701002;Palmas;1046.91;423.62;-6.366;-48.073;-10.167;-48.333
TO;Angico;170105;1701051;Palmas;1044.14;423.13;-6.390;-47.865;-10.167;-48.333
TO;Aparecida do Rio Negro;170110;1701101;Palmas;648.06;46.19;-9.952;-47.972;-10.167;-48.333
TO;Aragominas;170130;1701309;Palmas;960.49;334.83;-7.162;-48.528;-10.167;-48.333
TO;Araguacema;170190;1701903;Palmas;795.53;202.39;-8.804;-49.556;-10.167;-48.333
TO;Araguaçu;170200;1702000;Palmas;376.91;347.72;-12.931;-49.826;-10.167;-48.333
TO;Araguaína;170210;1702109;Palmas;955.53;331.21;-7.191;-48.207;-10.167;-48.333
TO;Araguanã;170215;1702158;Palmas;1025.84;400.21;-6.581;-48.644;-10.167;-48.333
TO;Araguatins;170220;1702208;Palmas;1126.49;502.68;-5.651;-48.124;-10.167;-48.333
TO;Arapoema;170230;1702307;Palmas;911.51;290.31;-7.658;-49.064;-10.167;-48.333
TO;Arraias;170240;1702406;Palmas;334.33;342.86;-12.931;-46.938;-10.167;-48.333
TO;Augustinópolis;170255;1702554;Palmas;1146.87;525.02;-5.466;-47.888;-10.167;-48.333
TO;Aurora do Tocantins;170270;1702703;Palmas;378.42;352.35;-12.713;-46.408;-10.167;-48.333
TO;Axixá do Tocantins;170290;1702901;Palmas;1130.21;509.73;-5.617;-47.769;-10.167;-48.333
TO;Babaçulândia;170300;1703008;Palmas;953.68;335.39;-7.205;-47.757;-10.167;-48.333
TO;Bandeirantes do Tocantins;170305;1703057;Palmas;895.06;269.50;-7.756;-48.584;-10.167;-48.333
TO;Barra do Ouro;170307;1703073;Palmas;900.08;284.64;-7.689;-47.683;-10.167;-48.333
TO;Barrolândia;170310;1703107;Palmas;666.53;56.54;-9.836;-48.725;-10.167;-48.333
TO;Bernardo Sayão;170320;1703206;Palmas;885.26;262.15;-7.874;-48.888;-10.167;-48.333
TO;Bom Jesus do Tocantins;170330;1703305;Palmas;758.23;134.90;-8.965;-48.166;-10.167;-48.333
TO;Brasilândia do Tocantins;170360;1703602;Palmas;824.13;198.48;-8.388;-48.481;-10.167;-48.333
TO;Brejinho de Nazaré;170370;1703701;Palmas;535.94;96.06;-11.000;-48.566;-10.167;-48.333
TO;Buriti do Tocantins;170380;1703800;Palmas;1164.00;539.53;-5.316;-48.229;-10.167;-48.333
TO;Cachoeirinha;170382;1703826;Palmas;1073.92;452.05;-6.122;-47.922;-10.167;-48.333
TO;Campos Lindos;170384;1703842;Palmas;873.43;290.27;-7.994;-46.868;-10.167;-48.333
TO;Cariri do Tocantins;170386;1703867;Palmas;452.39;211.93;-11.891;-49.161;-10.167;-48.333
TO;Carmolândia;170388;1703883;Palmas;973.94;348.55;-7.033;-48.396;-10.167;-48.333
TO;Carrasco Bonito;170389;1703891;Palmas;1162.93;539.74;-5.322;-48.035;-10.167;-48.333
TO;Caseara;170390;1703909;Palmas;755.66;203.50;-9.278;-49.956;-10.167;-48.333
TO;Centenário;170410;1704105;Palmas;762.08;173.88;-8.951;-47.336;-10.167;-48.333
TO;Chapada de Areia;170460;1704600;Palmas;640.25;88.37;-10.144;-49.140;-10.167;-48.333
TO;Chapada da Natividade;170510;1705102;Palmas;463.31;173.30;-11.617;-47.751;-10.167;-48.333
TO;Colinas do Tocantins;170550;1705508;Palmas;860.58;234.92;-8.059;-48.475;-10.167;-48.333
TO;Combinado;170555;1705557;Palmas;364.49;351.29;-12.792;-46.539;-10.167;-48.333
TO;Conceição do Tocantins;170560;1705607;Palmas;401.79;254.57;-12.219;-47.298;-10.167;-48.333
TO;Couto Magalhães;170600;1706001;Palmas;845.71;232.17;-8.284;-49.247;-10.167;-48.333
TO;Cristalândia;170610;1706100;Palmas;591.98;105.67;-10.600;-49.193;-10.167;-48.333
TO;Crixás do Tocantins;170625;1706258;Palmas;531.26;121.92;-11.100;-48.919;-10.167;-48.333
TO;Darcinópolis;170650;1706506;Palmas;1008.37;389.20;-6.713;-47.760;-10.167;-48.333
TO;Dianópolis;170700;1707009;Palmas;476.96;231.62;-11.628;-46.821;-10.167;-48.333
TO;Divinópolis do Tocantins;170710;1707108;Palmas;679.35;104.75;-9.800;-49.214;-10.167;-48.333
TO;Dois Irmãos do Tocantins;170720;1707207;Palmas;735.57;128.98;-9.258;-49.064;-10.167;-48.333
TO;Dueré;170730;1707306;Palmas;514.11;166.22;-11.344;-49.271;-10.167;-48.333
TO;Esperantina;170740;1707405;Palmas;1162.27;536.76;-5.343;-48.511;-10.167;-48.333
TO;Fátima;170755;1707553;Palmas;568.01;91.11;-10.761;-48.907;-10.167;-48.333
TO;Figueirópolis;170765;1707652;Palmas;427.37;236.88;-12.131;-49.174;-10.167;-48.333
TO;Filadélfia;170770;1707702;Palmas;940.15;328.14;-7.336;-47.490;-10.167;-48.333
TO;Formoso do Araguaia;170820;1708205;Palmas;475.35;223.37;-11.797;-49.529;-10.167;-48.333
TO;Fortaleza do Tabocão;170825;1708254;Palmas;750.29;125.10;-9.057;-48.519;-10.167;-48.333
TO;Goianorte;170830;1708304;Palmas;786.37;168.05;-8.776;-48.932;-10.167;-48.333
TO;Goiatins;170900;1709005;Palmas;899.84;295.24;-7.710;-47.314;-10.167;-48.333
TO;Guaraí;170930;1709302;Palmas;774.92;149.49;-8.834;-48.510;-10.167;-48.333
TO;Gurupi;170950;1709500;Palmas;466.94;191.37;-11.729;-49.069;-10.167;-48.333
TO;Ipueiras;170980;1709807;Palmas;508.21;120.04;-11.239;-48.463;-10.167;-48.333
TO;Itacajá;171050;1710508;Palmas;821.70;206.88;-8.392;-47.768;-10.167;-48.333
TO;Itaguatins;171070;1710706;Palmas;1114.36;498.06;-5.768;-47.481;-10.167;-48.333
TO;Itapiratins;171090;1710904;Palmas;822.63;199.75;-8.384;-48.111;-10.167;-48.333
TO;Itaporã do Tocantins;171110;1711100;Palmas;805.83;181.71;-8.571;-48.689;-10.167;-48.333
TO;Jaú do Tocantins;171150;1711506;Palmas;354.89;278.00;-12.654;-48.594;-10.167;-48.333
TO;Juarina;171180;1711803;Palmas;860.75;241.49;-8.119;-49.065;-10.167;-48.333
TO;Lagoa da Confusão;171190;1711902;Palmas;583.92;157.44;-10.794;-49.624;-10.167;-48.333
TO;Lagoa do Tocantins;171195;1711951;Palmas;602.07;88.72;-10.378;-47.551;-10.167;-48.333
TO;Lajeado;171200;1712009;Palmas;672.00;46.34;-9.751;-48.358;-10.167;-48.333
TO;Lavandeira;171215;1712157;Palmas;366.27;353.03;-12.789;-46.506;-10.167;-48.333
TO;Lizarda;171240;1712405;Palmas;701.22;192.68;-9.594;-46.673;-10.167;-48.333
TO;Luzinópolis;171245;1712454;Palmas;1067.28;446.21;-6.182;-47.856;-10.167;-48.333
TO;Marianópolis do Tocantins;171250;1712504;Palmas;691.13;150.43;-9.796;-49.654;-10.167;-48.333
TO;Mateiros;171270;1712702;Palmas;604.26;213.39;-10.548;-46.421;-10.167;-48.333
TO;Maurilândia do Tocantins;171280;1712801;Palmas;1093.69;477.34;-5.953;-47.506;-10.167;-48.333
TO;Miracema do Tocantins;171320;1713205;Palmas;692.67;67.03;-9.567;-48.392;-10.167;-48.333
TO;Miranorte;171330;1713304;Palmas;698.75;76.33;-9.529;-48.590;-10.167;-48.333
TO;Monte do Carmo;171360;1713601;Palmas;558.20;70.65;-10.763;-48.109;-10.167;-48.333
TO;Monte Santo do Tocantins;171370;1713700;Palmas;652.54;74.71;-10.004;-48.995;-10.167;-48.333
TO;Palmeiras do Tocantins;171380;1713809;Palmas;1020.18;404.56;-6.613;-47.546;-10.167;-48.333
TO;Muricilândia;171395;1713957;Palmas;962.80;337.20;-7.147;-48.611;-10.167;-48.333
TO;Natividade;171420;1714203;Palmas;453.12;184.04;-11.710;-47.723;-10.167;-48.333
TO;Nazaré;171430;1714302;Palmas;1046.52;428.36;-6.372;-47.664;-10.167;-48.333
TO;Nova Olinda;171488;1714880;Palmas;907.60;282.05;-7.632;-48.423;-10.167;-48.333
TO;Nova Rosalândia;171500;1715002;Palmas;589.36;77.57;-10.567;-48.914;-10.167;-48.333
TO;Novo Acordo;171510;1715101;Palmas;647.40;75.32;-9.963;-47.677;-10.167;-48.333
TO;Novo Alegre;171515;1715150;Palmas;348.84;362.18;-12.931;-46.574;-10.167;-48.333
TO;Novo Jardim;171525;1715259;Palmas;461.80;261.88;-11.824;-46.628;-10.167;-48.333
TO;Oliveira de Fátima;171550;1715507;Palmas;573.80;86.94;-10.708;-48.907;-10.167;-48.333
TO;Palmeirante;171570;1715705;Palmas;880.66;260.39;-7.860;-47.926;-10.167;-48.333
TO;Palmeirópolis;171575;1715754;Palmas;308.45;320.00;-13.044;-48.402;-10.167;-48.333
TO;Paraíso do Tocantins;171610;1716109;Palmas;631.35;58.45;-10.176;-48.867;-10.167;-48.333
TO;Paranã;171620;1716208;Palmas;351.97;276.59;-12.615;-47.883;-10.167;-48.333
TO;Pau D'Arco;171630;1716307;Palmas;929.58;313.62;-7.540;-49.372;-10.167;-48.333
TO;Pedro Afonso;171650;1716505;Palmas;757.93;134.44;-8.968;-48.175;-10.167;-48.333
TO;Peixe;171660;1716604;Palmas;422.68;207.82;-12.025;-48.539;-10.167;-48.333
TO;Pequizeiro;171665;1716653;Palmas;806.34;186.82;-8.595;-48.934;-10.167;-48.333
TO;Colméia;171670;1716703;Palmas;789.26;166.77;-8.729;-48.765;-10.167;-48.333
TO;Pindorama do Tocantins;171700;1717008;Palmas;517.45;135.91;-11.139;-47.579;-10.167;-48.333
TO;Piraquê;171720;1717206;Palmas;1002.22;377.31;-6.774;-48.297;-10.167;-48.333
TO;Pium;171750;1717503;Palmas;608.73;97.82;-10.443;-49.182;-10.167;-48.333
TO;Ponte Alta do Bom Jesus;171780;1717800;Palmas;439.06;294.42;-12.091;-46.479;-10.167;-48.333
TO;Ponte Alta do Tocantins;171790;1717909;Palmas;561.60;108.22;-10.744;-47.536;-10.167;-48.333
TO;Porto Alegre do Tocantins;171800;1718006;Palmas;473.45;212.99;-11.609;-47.049;-10.167;-48.333
TO;Porto Nacional;171820;1718204;Palmas;566.44;60.85;-10.708;-48.417;-10.167;-48.333
TO;Praia Norte;171830;1718303;Palmas;1155.05;533.95;-5.393;-47.811;-10.167;-48.333
TO;Presidente Kennedy;171840;1718402;Palmas;807.59;182.02;-8.539;-48.506;-10.167;-48.333
TO;Pugmil;171845;1718451;Palmas;604.63;67.70;-10.424;-48.894;-10.167;-48.333
TO;Recursolândia;171850;1718501;Palmas;786.65;198.68;-8.737;-47.247;-10.167;-48.333
TO;Riachinho;171855;1718550;Palmas;1039.03;415.21;-6.438;-48.137;-10.167;-48.333
TO;Rio da Conceição;171865;1718659;Palmas;500.00;209.48;-11.400;-46.883;-10.167;-48.333
TO;Rio dos Bois;171870;1718709;Palmas;723.66;98.27;-9.293;-48.466;-10.167;-48.333
TO;Rio Sono;171875;1718758;Palmas;715.66;102.98;-9.344;-47.902;-10.167;-48.333
TO;Sampaio;171880;1718808;Palmas;1160.00;538.24;-5.348;-47.873;-10.167;-48.333
TO;Sandolândia;171884;1718840;Palmas;419.87;315.54;-12.537;-49.925;-10.167;-48.333
TO;Santa Fé do Araguaia;171886;1718865;Palmas;962.69;337.40;-7.157;-48.721;-10.167;-48.333
TO;Santa Maria do Tocantins;171888;1718881;Palmas;776.61;163.36;-8.797;-47.795;-10.167;-48.333
TO;Santa Rita do Tocantins;171889;1718899;Palmas;557.23;99.95;-10.861;-48.914;-10.167;-48.333
TO;Santa Rosa do Tocantins;171890;1718907;Palmas;482.03;144.42;-11.449;-48.121;-10.167;-48.333
TO;Santa Tereza do Tocantins;171900;1719004;Palmas;611.49;58.86;-10.282;-47.808;-10.167;-48.333
TO;Santa Terezinha do Tocantins;172000;1720002;Palmas;1039.61;421.39;-6.434;-47.673;-10.167;-48.333
TO;São Bento do Tocantins;172010;1720101;Palmas;1097.03;473.75;-5.915;-48.060;-10.167;-48.333
TO;São Félix do Tocantins;172015;1720150;Palmas;639.03;183.22;-10.168;-46.659;-10.167;-48.333
TO;São Miguel do Tocantins;172020;1720200;Palmas;1137.63;519.58;-5.555;-47.575;-10.167;-48.333
TO;São Salvador do Tocantins;172025;1720259;Palmas;339.19;286.74;-12.744;-48.236;-10.167;-48.333
TO;São Sebastião do Tocantins;172030;1720309;Palmas;1170.48;546.16;-5.257;-48.200;-10.167;-48.333
TO;São Valério;172049;1720499;Palmas;424.37;201.33;-11.975;-48.234;-10.167;-48.333
TO;Silvanópolis;172065;1720655;Palmas;515.81;110.43;-11.147;-48.169;-10.167;-48.333
TO;Sítio Novo do Tocantins;172080;1720804;Palmas;1132.30;513.45;-5.601;-47.638;-10.167;-48.333
TO;Sucupira;172085;1720853;Palmas;435.82;214.65;-11.993;-48.971;-10.167;-48.333
TO;Taguatinga;172090;1720903;Palmas;408.50;323.51;-12.404;-46.436;-10.167;-48.333
TO;Taipas do Tocantins;172093;1720937;Palmas;412.11;268.32;-12.188;-46.989;-10.167;-48.333
TO;Talismã;172097;1720978;Palmas;354.78;303.73;-12.795;-49.093;-10.167;-48.333
TO;Palmas;172100;1721000;Palmas;625.66;0.00;-10.167;-48.333;-10.167;-48.333
TO;Tocantínia;172110;1721109;Palmas;692.88;67.22;-9.564;-48.377;-10.167;-48.333
TO;Tocantinópolis;172120;1721208;Palmas;1052.40;438.53;-6.329;-47.416;-10.167;-48.333
TO;Tupirama;172125;1721257;Palmas;757.42;133.72;-8.973;-48.188;-10.167;-48.333
TO;Tupiratins;172130;1721307;Palmas;821.53;198.58;-8.394;-48.116;-10.167;-48.333
TO;Wanderlândia;172208;1722081;Palmas;993.09;371.18;-6.849;-47.963;-10.167;-48.333
TO;Xambioá;172210;1722107;Palmas;1043.88;418.24;-6.411;-48.536;-10.167;-48.333
MA;Açailândia;210005;2100055;São Luís;1205.47;445.47;-4.947;-47.505;-2.530;-44.303
MA;Afonso Cunha;210010;2100105;São Luís;1389.52;208.76;-4.133;-43.324;-2.530;-44.303
MA;Água Doce do Maranhão;210015;2100154;São Luís;1573.43;245.80;-2.841;-42.112;-2.530;-44.303
MA;Alcântara;210020;2100204;São Luís;1535.82;18.33;-2.409;-44.415;-2.530;-44.303
MA;Aldeias Altas;210030;2100303;São Luís;1332.29;250.89;-4.628;-43.471;-2.530;-44.303
MA;Altamira do Maranhão;210040;2100402;São Luís;1319.23;223.23;-4.165;-45.470;-2.530;-44.303
MA;Alto Alegre do Maranhão;210043;2100436;São Luís;1341.38;187.81;-4.213;-44.446;-2.530;-44.303
MA;Alto Alegre do Pindaré;210047;2100477;São Luís;1362.50;219.54;-3.690;-45.903;-2.530;-44.303
MA;Alto Parnaíba;210050;2100501;São Luís;772.66;753.56;-9.111;-45.930;-2.530;-44.303
MA;Amapá do Maranhão;210055;2100550;São Luís;1582.58;211.38;-1.675;-46.002;-2.530;-44.303
MA;Amarante do Maranhão;210060;2100600;São Luís;1143.01;432.68;-5.567;-46.742;-2.530;-44.303
MA;Anajatuba;210070;2100709;São Luís;1438.08;88.89;-3.264;-44.620;-2.530;-44.303
MA;Anapurus;210080;2100808;São Luís;1445.64;183.01;-3.672;-43.116;-2.530;-44.303
MA;Apicum-Açu;210083;2100832;São Luís;1622.08;148.43;-1.461;-45.103;-2.530;-44.303
MA;Araguanã;210087;2100873;São Luís;1447.69;158.42;-2.953;-45.665;-2.530;-44.303
MA;Araioses;210090;2100907;São Luís;1577.87;269.56;-2.890;-41.903;-2.530;-44.303
MA;Arame;210095;2100956;São Luís;1248.07;302.86;-4.733;-45.908;-2.530;-44.303
MA;Arari;210100;2101004;São Luís;1413.25;115.59;-3.454;-44.780;-2.530;-44.303
MA;Axixá;210110;2101103;São Luís;1500.48;44.00;-2.837;-44.053;-2.530;-44.303
MA;Bacabal;210120;2101202;São Luís;1330.19;195.77;-4.225;-44.780;-2.530;-44.303
MA;Bacabeira;210125;2101251;São Luís;1478.21;49.06;-2.971;-44.316;-2.530;-44.303
MA;Bacuri;210130;2101301;São Luís;1595.01;130.32;-1.703;-45.134;-2.530;-44.303
MA;Bacurituba;210135;2101350;São Luís;1495.18;52.13;-2.706;-44.738;-2.530;-44.303
MA;Balsas;210140;2101400;São Luís;939.89;588.47;-7.533;-46.036;-2.530;-44.303
MA;Barão de Grajaú;210150;2101509;São Luís;1136.85;490.82;-6.756;-43.024;-2.530;-44.303
MA;Barra do Corda;210160;2101608;São Luís;1179.44;346.95;-5.506;-45.243;-2.530;-44.303
MA;Barreirinhas;210170;2101707;São Luís;1553.21;165.83;-2.747;-42.826;-2.530;-44.303
MA;Belágua;210173;2101731;São Luís;1484.84;112.19;-3.155;-43.510;-2.530;-44.303
MA;Bela Vista do Maranhão;210177;2101772;São Luís;1369.97;174.52;-3.731;-45.315;-2.530;-44.303
MA;Benedito Leite;210180;2101806;São Luís;1019.83;522.60;-7.223;-44.558;-2.530;-44.303
MA;Bequimão;210190;2101905;São Luís;1521.88;54.08;-2.449;-44.783;-2.530;-44.303
MA;Bernardo do Mearim;210193;2101939;São Luís;1292.10;234.05;-4.584;-44.764;-2.530;-44.303
MA;Boa Vista do Gurupi;210197;2101970;São Luís;1566.02;237.05;-1.788;-46.303;-2.530;-44.303
MA;Bom Jardim;210200;2102002;São Luís;1374.66;220.23;-3.565;-45.994;-2.530;-44.303
MA;Bom Jesus das Selvas;210203;2102036;São Luís;1269.57;344.72;-4.420;-46.765;-2.530;-44.303
MA;Bom Lugar;210207;2102077;São Luís;1323.68;204.91;-4.220;-45.039;-2.530;-44.303
MA;Brejo;210210;2102101;São Luís;1459.46;214.94;-3.684;-42.750;-2.530;-44.303
MA;Brejo de Areia;210215;2102150;São Luís;1298.37;245.68;-4.334;-45.581;-2.530;-44.303
MA;Buriti;210220;2102200;São Luís;1425.55;219.21;-3.942;-42.925;-2.530;-44.303
MA;Buriti Bravo;210230;2102309;São Luís;1192.46;371.38;-5.837;-43.834;-2.530;-44.303
MA;Buriticupu;210232;2102325;São Luís;1282.34;308.22;-4.346;-46.401;-2.530;-44.303
MA;Buritirana;210235;2102358;São Luís;1137.10;454.60;-5.593;-47.018;-2.530;-44.303
MA;Cachoeira Grande;210237;2102374;São Luís;1490.72;51.86;-2.927;-44.058;-2.530;-44.303
MA;Cajapió;210240;2102408;São Luís;1477.90;56.84;-2.881;-44.675;-2.530;-44.303
MA;Cajari;210250;2102507;São Luís;1421.72;117.97;-3.321;-45.011;-2.530;-44.303
MA;Campestre do Maranhão;210255;2102556;São Luís;1070.14;528.34;-6.172;-47.364;-2.530;-44.303
MA;Cândido Mendes;210260;2102606;São Luís;1612.12;197.97;-1.447;-45.717;-2.530;-44.303
MA;Cantanhede;210270;2102705;São Luís;1405.48;122.92;-3.633;-44.377;-2.530;-44.303
MA;Capinzal do Norte;210275;2102754;São Luís;1290.41;244.42;-4.728;-44.327;-2.530;-44.303
MA;Carolina;210280;2102804;São Luís;940.60;638.89;-7.333;-47.469;-2.530;-44.303
MA;Carutapera;210290;2102903;São Luís;1635.25;241.76;-1.195;-46.020;-2.530;-44.303
MA;Caxias;210300;2103000;São Luís;1313.09;279.48;-4.859;-43.356;-2.530;-44.303
MA;Cedral;210310;2103109;São Luís;1576.75;64.37;-2.000;-44.536;-2.530;-44.303
MA;Central do Maranhão;210312;2103125;São Luís;1547.95;68.78;-2.199;-44.826;-2.530;-44.303
MA;Centro do Guilherme;210315;2103158;São Luís;1506.11;189.59;-2.369;-46.002;-2.530;-44.303
MA;Centro Novo do Maranhão;210317;2103174;São Luís;1533.13;208.15;-2.107;-46.128;-2.530;-44.303
MA;Chapadinha;210320;2103208;São Luís;1428.83;170.66;-3.742;-43.360;-2.530;-44.303
MA;Cidelândia;210325;2103257;São Luís;1179.44;485.16;-5.174;-47.782;-2.530;-44.303
MA;Codó;210330;2103307;São Luís;1334.56;219.00;-4.455;-43.886;-2.530;-44.303
MA;Coelho Neto;210340;2103406;São Luís;1389.44;239.54;-4.257;-43.013;-2.530;-44.303
MA;Colinas;210350;2103505;São Luís;1156.48;388.78;-6.026;-44.249;-2.530;-44.303
MA;Conceição do Lago-Açu;210355;2103554;São Luís;1369.22;159.11;-3.834;-44.893;-2.530;-44.303
MA;Coroatá;210360;2103604;São Luís;1360.59;179.02;-4.130;-44.124;-2.530;-44.303
MA;Cururupu;210370;2103703;São Luís;1587.27;100.17;-1.828;-44.868;-2.530;-44.303
MA;Davinópolis;210375;2103752;São Luís;1137.96;483.04;-5.558;-47.426;-2.530;-44.303
MA;Dom Pedro;210380;2103802;São Luís;1254.43;278.71;-5.033;-44.436;-2.530;-44.303
MA;Duque Bacelar;210390;2103901;São Luís;1402.74;235.47;-4.156;-42.944;-2.530;-44.303
MA;Esperantinópolis;210400;2104008;São Luís;1262.36;265.11;-4.883;-44.688;-2.530;-44.303
MA;Estreito;210405;2104057;São Luís;1026.43;567.99;-6.561;-47.451;-2.530;-44.303
MA;Feira Nova do Maranhão;210407;2104073;São Luís;990.05;558.88;-6.960;-46.686;-2.530;-44.303
MA;Fernando Falcão;210408;2104081;São Luís;1120.61;408.02;-6.152;-44.893;-2.530;-44.303
MA;Formosa da Serra Negra;210409;2104099;São Luís;1056.26;482.01;-6.435;-46.191;-2.530;-44.303
MA;Fortaleza dos Nogueiras;210410;2104107;São Luís;998.71;534.97;-6.964;-46.177;-2.530;-44.303
MA;Fortuna;210420;2104206;São Luís;1190.54;356.52;-5.733;-44.158;-2.530;-44.303
MA;Godofredo Viana;210430;2104305;São Luís;1615.93;206.51;-1.403;-45.780;-2.530;-44.303
MA;Gonçalves Dias;210440;2104404;São Luís;1246.60;291.44;-5.151;-44.299;-2.530;-44.303
MA;Governador Archer;210450;2104503;São Luís;1261.19;277.12;-5.022;-44.271;-2.530;-44.303
MA;Governador Edison Lobão;210455;2104552;São Luís;1117.12;493.06;-5.749;-47.361;-2.530;-44.303
MA;Governador Eugênio Barros;210460;2104602;São Luís;1230.29;310.63;-5.323;-44.247;-2.530;-44.303
